web-scraper-order,web-scraper-start-url,chord_root,chord_root-href,chord_name,chord_name-href,variations
"1692051242-1703","https://www.guitartricks.com/chords","Bb
Bb chord","https://www.guitartricks.com/chords/Bb-chord","Bb7b5


View Bb7b5

chord chart","https://www.guitartricks.com/chords/Bb-chord/_7b5","<h3 class=""font-dinish text-24"">Bb7b5 Variation 2</h3><div class=""frets""><div class=""fret"">8</div><div class=""fret"">9</div><div class=""fret"">10</div><div class=""fret"">11</div><div class=""fret"">12</div></div><div class=""chords""><div class=""chords-header""><div class=""chord-cell"">x</div><div class=""chord-cell"">x</div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div></div><div class=""chords-grid""><div class=""chord-fret-1 chord-string-3 chord-click"">1</div><div class=""chord-fret-2 chord-string-4 chord-click"">2</div><div class=""chord-fret-2 chord-string-5 chord-click"">2</div><div class=""chord-fret-3 chord-string-6 chord-click"">3</div></div></div>"
"1692051242-1704","https://www.guitartricks.com/chords","Bb
Bb chord","https://www.guitartricks.com/chords/Bb-chord","Bb7b5


View Bb7b5

chord chart","https://www.guitartricks.com/chords/Bb-chord/_7b5","<h3 class=""font-dinish text-24"">Bb7b5 Variation 3</h3><div class=""frets""><div class=""fret"">6</div><div class=""fret"">7</div><div class=""fret"">8</div><div class=""fret"">9</div><div class=""fret"">10</div></div><div class=""chords""><div class=""chords-header""><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell"">x</div><div class=""chord-cell"">x</div></div><div class=""chords-grid""><div class=""chord-fret-1 chord-string-1 chord-click"">1</div><div class=""chord-fret-2 chord-string-2 chord-click"">2</div><div class=""chord-fret-1 chord-string-3 chord-click"">1</div><div class=""chord-fret-2 chord-string-4 chord-click"">3</div></div></div>"
"1692051242-1705","https://www.guitartricks.com/chords","Bb
Bb chord","https://www.guitartricks.com/chords/Bb-chord","Bb7b5


View Bb7b5

chord chart","https://www.guitartricks.com/chords/Bb-chord/_7b5","<h3 class=""font-dinish text-24"">Bb7b5 Variation 4</h3><div class=""frets""><div class=""fret"">2</div><div class=""fret"">3</div><div class=""fret"">4</div><div class=""fret"">5</div><div class=""fret"">6</div></div><div class=""chords""><div class=""chords-header""><div class=""chord-cell""></div><div class=""chord-cell"">x</div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell"">x</div></div><div class=""chords-grid""><div class=""chord-fret-3 chord-string-1 chord-click"">4</div><div class=""chord-fret-1 chord-string-3 chord-click"">1</div><div class=""chord-fret-2 chord-string-4 chord-click"">2</div><div class=""chord-fret-2 chord-string-5 chord-click"">3</div></div></div>"
"1692051242-1706","https://www.guitartricks.com/chords","Bb
Bb chord","https://www.guitartricks.com/chords/Bb-chord","Bb7b5


View Bb7b5

chord chart","https://www.guitartricks.com/chords/Bb-chord/_7b5","<h3 class=""font-dinish text-24"">Bb7b5 Variation 5</h3><div class=""frets""><div class=""fret"">5</div><div class=""fret"">6</div><div class=""fret"">7</div><div class=""fret"">8</div><div class=""fret"">9</div></div><div class=""chords""><div class=""chords-header""><div class=""chord-cell""></div><div class=""chord-cell"">x</div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell"">x</div></div><div class=""chords-grid""><div class=""chord-fret-2 chord-string-1 chord-click"">2</div><div class=""chord-fret-2 chord-string-3 chord-click"">3</div><div class=""chord-fret-3 chord-string-4 chord-click"">4</div><div class=""chord-fret-1 chord-string-5 chord-click"">1</div></div></div>"
"1692051245-1707","https://www.guitartricks.com/chords","Bb
Bb chord","https://www.guitartricks.com/chords/Bb-chord","Bb13


View Bb13

chord chart","https://www.guitartricks.com/chords/Bb-chord/_13","<h3 class=""font-dinish text-24"">Bb13 Variation 1</h3><div class=""frets""><div class=""fret"">1</div><div class=""fret"">2</div><div class=""fret"">3</div><div class=""fret"">4</div><div class=""fret"">5</div></div><div class=""chords""><div class=""chords-header""><div class=""chord-cell"">x</div><div class=""chord-cell""></div><div class=""chord-cell"">0</div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div></div><div class=""chords-grid""><div class=""chord-fret-1 chord-string-2 chord-click"">1</div><div class=""chord-fret-1 chord-string-4 chord-click"">2</div><div class=""chord-fret-1 chord-string-5 chord-click"">3</div><div class=""chord-fret-3 chord-string-6 chord-click"">4</div></div></div>"
"1692051245-1708","https://www.guitartricks.com/chords","Bb
Bb chord","https://www.guitartricks.com/chords/Bb-chord","Bb13


View Bb13

chord chart","https://www.guitartricks.com/chords/Bb-chord/_13","<h3 class=""font-dinish text-24"">Bb13 Variation 2</h3><div class=""frets""><div class=""fret"">3</div><div class=""fret"">4</div><div class=""fret"">5</div><div class=""fret"">6</div><div class=""fret"">7</div></div><div class=""chords""><div class=""chords-header""><div class=""chord-cell""></div><div class=""chord-cell"">x</div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div></div><div class=""chords-grid""><div class=""chord-fret-4 chord-string-1 chord-click"">3</div><div class=""chord-fret-4 chord-string-3 chord-click"">4</div><div class=""chord-fret-3 chord-string-4 chord-click"">2</div><div class=""chord-fret-1 chord-string-5 chord-click"">1</div><div class=""chord-fret-1 chord-string-6 chord-click"">1</div></div></div>"
"1692051245-1709","https://www.guitartricks.com/chords","Bb
Bb chord","https://www.guitartricks.com/chords/Bb-chord","Bb13


View Bb13

chord chart","https://www.guitartricks.com/chords/Bb-chord/_13","<h3 class=""font-dinish text-24"">Bb13 Variation 3</h3><div class=""frets""><div class=""fret"">6</div><div class=""fret"">7</div><div class=""fret"">8</div><div class=""fret"">9</div><div class=""fret"">10</div></div><div class=""chords""><div class=""chords-header""><div class=""chord-cell""></div><div class=""chord-cell"">x</div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div></div><div class=""chords-grid""><div class=""chord-fret-1 chord-string-1 chord-click"">1</div><div class=""chord-fret-1 chord-string-3 chord-click"">1</div><div class=""chord-fret-2 chord-string-4 chord-click"">2</div><div class=""chord-fret-3 chord-string-5 chord-click"">3</div><div class=""chord-fret-3 chord-string-6 chord-click"">4</div></div></div>"
"1692051245-1710","https://www.guitartricks.com/chords","Bb
Bb chord","https://www.guitartricks.com/chords/Bb-chord","Bb13


View Bb13

chord chart","https://www.guitartricks.com/chords/Bb-chord/_13","<h3 class=""font-dinish text-24"">Bb13 Variation 4</h3><div class=""frets""><div class=""fret"">1</div><div class=""fret"">2</div><div class=""fret"">3</div><div class=""fret"">4</div><div class=""fret"">5</div></div><div class=""chords""><div class=""chords-header""><div class=""chord-cell"">x</div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div></div><div class=""chords-grid""><div class=""chord-fret-1 chord-string-2 chord-click"">1</div><div class=""chord-fret-3 chord-string-3 chord-click"">3</div><div class=""chord-fret-1 chord-string-4 chord-click"">1</div><div class=""chord-fret-1 chord-string-5 chord-click"">1</div><div class=""chord-fret-3 chord-string-6 chord-click"">4</div></div></div>"
"1692051245-1711","https://www.guitartricks.com/chords","Bb
Bb chord","https://www.guitartricks.com/chords/Bb-chord","Bb13


View Bb13

chord chart","https://www.guitartricks.com/chords/Bb-chord/_13","<h3 class=""font-dinish text-24"">Bb13 Variation 5</h3><div class=""frets""><div class=""fret"">11</div><div class=""fret"">12</div><div class=""fret"">13</div><div class=""fret"">14</div><div class=""fret"">15</div></div><div class=""chords""><div class=""chords-header""><div class=""chord-cell"">x</div><div class=""chord-cell"">x</div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div></div><div class=""chords-grid""><div class=""chord-fret-2 chord-string-3 chord-click"">2</div><div class=""chord-fret-3 chord-string-4 chord-click"">3</div><div class=""chord-fret-1 chord-string-5 chord-click"">1</div><div class=""chord-fret-5 chord-string-6 chord-click"">4</div></div></div>"
"1692051248-1712","https://www.guitartricks.com/chords","Bb
Bb chord","https://www.guitartricks.com/chords/Bb-chord","Bb11


View Bb11

chord chart","https://www.guitartricks.com/chords/Bb-chord/_11","<h3 class=""font-dinish text-24"">Bb11 Variation 1</h3><div class=""frets""><div class=""fret"">1</div><div class=""fret"">2</div><div class=""fret"">3</div><div class=""fret"">4</div><div class=""fret"">5</div></div><div class=""chords""><div class=""chords-header""><div class=""chord-cell"">x</div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div></div><div class=""chords-grid""><div class=""chord-fret-1 chord-string-2 chord-click"">1</div><div class=""chord-fret-1 chord-string-3 chord-click"">1</div><div class=""chord-fret-1 chord-string-4 chord-click"">1</div><div class=""chord-fret-1 chord-string-5 chord-click"">1</div><div class=""chord-fret-1 chord-string-6 chord-click"">1</div></div></div>"
"1692051248-1713","https://www.guitartricks.com/chords","Bb
Bb chord","https://www.guitartricks.com/chords/Bb-chord","Bb11


View Bb11

chord chart","https://www.guitartricks.com/chords/Bb-chord/_11","<h3 class=""font-dinish text-24"">Bb11 Variation 2</h3><div class=""frets""><div class=""fret"">4</div><div class=""fret"">5</div><div class=""fret"">6</div><div class=""fret"">7</div><div class=""fret"">8</div></div><div class=""chords""><div class=""chords-header""><div class=""chord-cell""></div><div class=""chord-cell"">x</div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div></div><div class=""chords-grid""><div class=""chord-fret-3 chord-string-1 chord-click"">3</div><div class=""chord-fret-3 chord-string-3 chord-click"">4</div><div class=""chord-fret-2 chord-string-4 chord-click"">2</div><div class=""chord-fret-1 chord-string-5 chord-click"">1</div><div class=""chord-fret-1 chord-string-6 chord-click"">1</div></div></div>"
"1692051248-1714","https://www.guitartricks.com/chords","Bb
Bb chord","https://www.guitartricks.com/chords/Bb-chord","Bb11


View Bb11

chord chart","https://www.guitartricks.com/chords/Bb-chord/_11","<h3 class=""font-dinish text-24"">Bb11 Variation 3</h3><div class=""frets""><div class=""fret"">8</div><div class=""fret"">9</div><div class=""fret"">10</div><div class=""fret"">11</div><div class=""fret"">12</div></div><div class=""chords""><div class=""chords-header""><div class=""chord-cell"">x</div><div class=""chord-cell"">x</div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div></div><div class=""chords-grid""><div class=""chord-fret-1 chord-string-3 chord-click"">1</div><div class=""chord-fret-1 chord-string-4 chord-click"">1</div><div class=""chord-fret-2 chord-string-5 chord-click"">2</div><div class=""chord-fret-1 chord-string-6 chord-click"">1</div></div></div>"
"1692051248-1715","https://www.guitartricks.com/chords","Bb
Bb chord","https://www.guitartricks.com/chords/Bb-chord","Bb11


View Bb11

chord chart","https://www.guitartricks.com/chords/Bb-chord/_11","<h3 class=""font-dinish text-24"">Bb11 Variation 4</h3><div class=""frets""><div class=""fret"">8</div><div class=""fret"">9</div><div class=""fret"">10</div><div class=""fret"">11</div><div class=""fret"">12</div></div><div class=""chords""><div class=""chords-header""><div class=""chord-cell"">x</div><div class=""chord-cell"">x</div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div></div><div class=""chords-grid""><div class=""chord-fret-1 chord-string-3 chord-click"">1</div><div class=""chord-fret-1 chord-string-4 chord-click"">1</div><div class=""chord-fret-2 chord-string-5 chord-click"">2</div><div class=""chord-fret-3 chord-string-6 chord-click"">3</div></div></div>"
"1692051248-1716","https://www.guitartricks.com/chords","Bb
Bb chord","https://www.guitartricks.com/chords/Bb-chord","Bb11


View Bb11

chord chart","https://www.guitartricks.com/chords/Bb-chord/_11","<h3 class=""font-dinish text-24"">Bb11 Variation 5</h3><div class=""frets""><div class=""fret"">12</div><div class=""fret"">13</div><div class=""fret"">14</div><div class=""fret"">15</div><div class=""fret"">16</div></div><div class=""chords""><div class=""chords-header""><div class=""chord-cell"">x</div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell""></div></div><div class=""chords-grid""><div class=""chord-fret-2 chord-string-2 chord-click"">3</div><div class=""chord-fret-1 chord-string-3 chord-click"">2</div><div class=""chord-fret-2 chord-string-4 chord-click"">4</div><div class=""chord-fret-1 chord-string-5 chord-click"">1</div><div class=""chord-fret-1 chord-string-6 chord-click"">1</div></div></div>"
"1692051251-1717","https://www.guitartricks.com/chords","Bb
Bb chord","https://www.guitartricks.com/chords/Bb-chord","Bb9


View Bb9

chord chart","https://www.guitartricks.com/chords/Bb-chord/_9","<h3 class=""font-dinish text-24"">Bb9 Variation 1</h3><div class=""frets""><div class=""fret"">1</div><div class=""fret"">2</div><div class=""fret"">3</div><div class=""fret"">4</div><div class=""fret"">5</div></div><div class=""chords""><div class=""chords-header""><div class=""chord-cell"">x</div><div class=""chord-cell""></div><div class=""chord-cell"">0</div><div class=""chord-cell""></div><div class=""chord-cell""></div><div class=""chord-cell"">x</div></div><div class=""chords-grid""><div class=""chord-fret-1 chord-string-2 chord-click"">2</div><div class=""chord-fret-1 chord-string-4 chord-click"">3</div><div class=""chord-fret-1 chord-string-5 chord-click"">4</div></div></div>"
